Datetime,Tweet Id,Text,Username,Vaccine,zip_code,Hospital_Name,Capacity,Hour,Day,dayofweek
2021-05-29 18:22:46+05:30,1398623351174680576,"560011 on 30-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at Narayana Multispecialty Clinic(Capacity: 40, Dose 1: 40 slots left, Dose 2: 0 slots left)",BloreVaccine,COVISHIELD,560011,Narayana Multispecialty Clini,40,18,29,5
2021-05-29 17:47:32+05:30,1398614483640086529,"560103 on 31-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at Columbia Asia Sarjapur P3(Capacity: 98, Dose 1: 98 slots left, Dose 2: 0 slots left)",BloreVaccine,COVISHIELD,560103,Columbia Asia Sarjapur P,98,17,29,5
2021-05-29 16:02:06+05:30,1398587952314208262,"560035 on 31-05-2021 COVAXIN available for 18 to 44 in #Karnataka, #BBMP at Apollo Clinic Doddakannelli P3(Capacity: 49, Dose 1: 49 slots left, Dose 2: 0 slots left)",BloreVaccine,COVAXIN,560035,Apollo Clinic Doddakannelli P,49,16,29,5
2021-05-29 15:56:28+05:30,1398586531556646913,"560001 on 31-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at VIKRAM HOSPITAL Covi-s(Capacity: 100, Dose 1: 80 slots left, Dose 2: 20 slots left)",BloreVaccine,COVISHIELD,560001,VIKRAM HOSPITAL Covi-,100,15,29,5
2021-05-29 15:21:55+05:30,1398577836571512833,"560011 on 29-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at Apollo Hospital-JAYANAGAR(Capacity: 200, Dose 1: 200 slots left, Dose 2: 0 slots left)",BloreVaccine,COVISHIELD,560011,Apollo Hospital-JAYANAGA,200,15,29,5
2021-05-29 13:09:39+05:30,1398544551002865667,"560034 on 04-06-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at St Johns Hospital(Capacity: 550, Dose 1: 550 slots left, Dose 2: 0 slots left)",BloreVaccine,COVISHIELD,560034,St Johns Hospita,550,13,29,5
2021-05-29 13:09:37+05:30,1398544542584905734,"560034 on 03-06-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at St Johns Hospital(Capacity: 550, Dose 1: 550 slots left, Dose 2: 0 slots left)",BloreVaccine,COVISHIELD,560034,St Johns Hospita,550,13,29,5
2021-05-29 13:09:29+05:30,1398544509391163395,"560034 on 02-06-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at St Johns Hospital(Capacity: 550, Dose 1: 550 slots left, Dose 2: 0 slots left)",BloreVaccine,COVISHIELD,560034,St Johns Hospita,550,13,29,5
2021-05-29 13:09:17+05:30,1398544458157674501,"560034 on 01-06-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at St Johns Hospital(Capacity: 550, Dose 1: 550 slots left, Dose 2: 0 slots left)",BloreVaccine,COVISHIELD,560034,St Johns Hospita,550,13,29,5
2021-05-29 13:08:48+05:30,1398544337147895810,"560034 on 31-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at St Johns Hospital(Capacity: 750, Dose 1: 750 slots left, Dose 2: 0 slots left)",BloreVaccine,COVISHIELD,560034,St Johns Hospita,750,13,29,5
2021-05-29 12:18:31+05:30,1398531683691876354,"560047 on 29-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at ST PHILOMENA HOSPITAL BLOCK 1(Capacity: 20, Dose 1: 0 slots left, Dose 2: 20 slots left)",BloreVaccine,COVISHIELD,560047,ST PHILOMENA HOSPITAL BLOCK ,20,12,29,5
2021-05-29 12:18:31+05:30,1398531683691864067,"560025 on 29-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at Narayan Medical Centre(Capacity: 25, Dose 1: 0 slots left, Dose 2: 25 slots left)",BloreVaccine,COVISHIELD,560025,Narayan Medical Centr,25,12,29,5
2021-05-29 12:18:31+05:30,1398531683415068677,"560001 on 29-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at VIKRAM HOSPITAL Covi-s(Capacity: 50, Dose 1: 0 slots left, Dose 2: 50 slots left)",BloreVaccine,COVISHIELD,560001,VIKRAM HOSPITAL Covi-,50,12,29,5
2021-05-29 12:18:31+05:30,1398531683415068674,"560001 on 29-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at HCG Block 1(Capacity: 20, Dose 1: 0 slots left, Dose 2: 20 slots left)",BloreVaccine,COVISHIELD,560001,HCG Block ,20,12,29,5
2021-05-29 12:18:29+05:30,1398531676981002245,"560099 on 29-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BangaloreUrban at Narayana Hrudayalaya Pvt Ltd(Capacity: 49, Dose 1: 0 slots left, Dose 2: 49 slots left)",BloreVaccine,COVISHIELD,560099,Narayana Hrudayalaya Pvt Lt,49,12,29,5
2021-05-29 12:18:29+05:30,1398531676968415244,"560100 on 29-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BangaloreUrban at SYNGENE INTERNATIONAL LIMITED(Capacity: 100, Dose 1: 0 slots left, Dose 2: 100 slots left)",BloreVaccine,COVISHIELD,560100,SYNGENE INTERNATIONAL LIMITE,100,12,29,5
2021-05-29 12:04:07+05:30,1398528059205058560,"560035 on 31-05-2021 COVAXIN available for 18 to 44 in #Karnataka, #BBMP at Apollo Clinic Doddakannelli P3(Capacity: 17, Dose 1: 17 slots left, Dose 2: 0 slots left)",BloreVaccine,COVAXIN,560035,Apollo Clinic Doddakannelli P,17,12,29,5
2021-05-29 10:30:26+05:30,1398504482091134977,"560078 on 29-05-2021 COVAXIN available for 18 to 44 in #Karnataka, #BBMP at ASTER CLINIC - COVAXIN(Capacity: 250, Dose 1: 200 slots left, Dose 2: 50 slots left)",BloreVaccine,COVAXIN,560078,ASTER CLINIC - COVAXI,250,10,29,5
2021-05-29 08:23:39+05:30,1398472578277134338,"560103 on 29-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at Apollo Clinic Bellandur P3(Capacity: 25, Dose 1: 13 slots left, Dose 2: 12 slots left)",BloreVaccine,COVISHIELD,560103,Apollo Clinic Bellandur P,25,8,29,5
2021-05-29 07:12:59+05:30,1398454793333477379,"560011 on 29-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at Apollo Hospital-JAYANAGAR(Capacity: 100, Dose 1: 100 slots left, Dose 2: 0 slots left)",BloreVaccine,COVISHIELD,560011,Apollo Hospital-JAYANAGA,100,7,29,5
2021-05-29 00:10:52+05:30,1398348564426678273,"560001 on 29-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at VIKRAM HOSPITAL Covi-s(Capacity: 200, Dose 1: 150 slots left, Dose 2: 50 slots left)",BloreVaccine,COVISHIELD,560001,VIKRAM HOSPITAL Covi-,200,0,29,5
2021-05-28 20:57:01+05:30,1398299778547519495,"560011 on 29-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at Cloudnine Fertility- Jayanagar(Capacity: 40, Dose 1: 40 slots left, Dose 2: 0 slots left)",BloreVaccine,COVISHIELD,560011,Cloudnine Fertility- Jayanaga,40,20,28,4
2021-05-28 20:15:22+05:30,1398289301104824329,"560066 on 29-05-2021 COVAXIN available for 18 to 44 in #Karnataka, #BBMP at RXDX WHITE FIELD S1 P3(Capacity: 50, Dose 1: 50 slots left, Dose 2: 0 slots left)",BloreVaccine,COVAXIN,560066,RXDX WHITE FIELD S1 P,50,20,28,4
2021-05-28 20:12:05+05:30,1398288471152726018,"560066 on 30-05-2021 COVAXIN available for 18 to 44 in #Karnataka, #BBMP at RXDX WHITE FIELD S1 P3(Capacity: 50, Dose 1: 50 slots left, Dose 2: 0 slots left)",BloreVaccine,COVAXIN,560066,RXDX WHITE FIELD S1 P,50,20,28,4
2021-05-28 20:09:09+05:30,1398287735333396486,"560066 on 29-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at CLOUDNINE WHITEFIELD P3(Capacity: 50, Dose 1: 50 slots left, Dose 2: 0 slots left)",BloreVaccine,COVISHIELD,560066,CLOUDNINE WHITEFIELD P,50,20,28,4
2021-05-28 19:43:18+05:30,1398281229389099008,"560098 on 29-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at FORTIS HOSPITAL NAGARABHAVI(Capacity: 50, Dose 1: 50 slots left, Dose 2: 0 slots left)",BloreVaccine,COVISHIELD,560098,FORTIS HOSPITAL NAGARABHAV,50,19,28,4
2021-05-28 19:39:34+05:30,1398280289286119426,"560047 on 29-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at ST PHILOMENA HOSPITAL BLOCK 1(Capacity: 200, Dose 1: 180 slots left, Dose 2: 20 slots left)",BloreVaccine,COVISHIELD,560047,ST PHILOMENA HOSPITAL BLOCK ,200,19,28,4
2021-05-28 19:27:56+05:30,1398277361884401675,"560066 on 29-05-2021 COVAXIN available for 18 to 44 in #Karnataka, #BBMP at RXDX WHITE FIELD S1 P3(Capacity: 100, Dose 1: 100 slots left, Dose 2: 0 slots left)",BloreVaccine,COVAXIN,560066,RXDX WHITE FIELD S1 P,100,19,28,4
2021-05-28 19:06:17+05:30,1398271913361776644,"560076 on 29-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at Fortis Hospital BG ROAD P3(Capacity: 150, Dose 1: 150 slots left, Dose 2: 0 slots left)",BloreVaccine,COVISHIELD,560076,Fortis Hospital BG ROAD P,150,19,28,4
2021-05-28 18:33:07+05:30,1398263566101139463,"560011 on 29-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at Narayana Multispecialty Clinic(Capacity: 30, Dose 1: 15 slots left, Dose 2: 15 slots left)",BloreVaccine,COVISHIELD,560011,Narayana Multispecialty Clini,30,18,28,4
2021-05-28 17:57:53+05:30,1398254698302345224,"560103 on 29-05-2021 COVAXIN available for 18 to 44 in #Karnataka, #BBMP at Apollo Clinic Bellandur P3(Capacity: 25, Dose 1: 12 slots left, Dose 2: 13 slots left)",BloreVaccine,COVAXIN,560103,Apollo Clinic Bellandur P,25,17,28,4
2021-05-28 17:54:12+05:30,1398253773642899459,"560103 on 28-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at Apollo Clinic Bellandur P3(Capacity: 25, Dose 1: 12 slots left, Dose 2: 13 slots left)",BloreVaccine,COVISHIELD,560103,Apollo Clinic Bellandur P,25,17,28,4
2021-05-28 17:44:18+05:30,1398251281529991174,"560025 on 29-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at Narayan Medical Centre(Capacity: 50, Dose 1: 25 slots left, Dose 2: 25 slots left)",BloreVaccine,COVISHIELD,560025,Narayan Medical Centr,50,17,28,4
2021-05-28 17:32:54+05:30,1398248414714888192,"560099 on 29-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BangaloreUrban at Narayana Hrudayalaya Pvt Ltd(Capacity: 70, Dose 1: 60 slots left, Dose 2: 10 slots left)",BloreVaccine,COVISHIELD,560099,Narayana Hrudayalaya Pvt Lt,70,17,28,4
2021-05-28 17:29:41+05:30,1398247603410673666,"560035 on 29-05-2021 COVAXIN available for 18 to 44 in #Karnataka, #BBMP at Apollo Clinic Doddakannelli P3(Capacity: 30, Dose 1: 30 slots left, Dose 2: 0 slots left)",BloreVaccine,COVAXIN,560035,Apollo Clinic Doddakannelli P,30,17,28,4
2021-05-28 17:02:46+05:30,1398240828351336453,"560001 on 29-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at HCG Block 1(Capacity: 40, Dose 1: 20 slots left, Dose 2: 20 slots left)",BloreVaccine,COVISHIELD,560001,HCG Block ,40,17,28,4
2021-05-28 16:58:50+05:30,1398239839737180165,"560047 on 29-05-2021 COVAXIN available for 18 to 44 in #Karnataka, #BBMP at Fortis Lafemme BLOCK 1(Capacity: 60, Dose 1: 60 slots left, Dose 2: 0 slots left)",BloreVaccine,COVAXIN,560047,Fortis Lafemme BLOCK ,60,16,28,4
2021-05-28 16:56:43+05:30,1398239308419526660,"560103 on 29-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at Columbia Asia Sarjapur P3(Capacity: 70, Dose 1: 70 slots left, Dose 2: 0 slots left)",BloreVaccine,COVISHIELD,560103,Columbia Asia Sarjapur P,70,16,28,4
2021-05-28 16:14:12+05:30,1398228605503631363,"560103 on 29-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at CLOUDNINE BELLANDUR P3(Capacity: 100, Dose 1: 90 slots left, Dose 2: 10 slots left)",BloreVaccine,COVISHIELD,560103,CLOUDNINE BELLANDUR P,100,16,28,4
2021-05-28 15:16:55+05:30,1398214193380139008,"560079 on 29-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at Agrahara Dasarahalli UPHC(Capacity: 49, Dose 1: 24 slots left, Dose 2: 25 slots left)",BloreVaccine,COVISHIELD,560079,Agrahara Dasarahalli UPH,49,15,28,4
2021-05-28 14:28:49+05:30,1398202088174149635,"560086 on 29-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at FORTIS INTERNATIONAL HOSPITAL(Capacity: 90, Dose 1: 90 slots left, Dose 2: 0 slots left)",BloreVaccine,COVISHIELD,560086,FORTIS INTERNATIONAL HOSPITA,90,14,28,4
2021-05-28 14:00:21+05:30,1398194923086630912,"560003 on 29-05-2021 COVAXIN available for 18 to 44 in #Karnataka, #BBMP at RxDx Samanvay(Capacity: 50, Dose 1: 50 slots left, Dose 2: 0 slots left)",BloreVaccine,COVAXIN,560003,RxDx Samanva,50,14,28,4
2021-05-28 13:32:50+05:30,1398187997590298635,"560035 on 29-05-2021 COVAXIN available for 18 to 44 in #Karnataka, #BBMP at Apollo Clinic Doddakannelli P3(Capacity: 69, Dose 1: 69 slots left, Dose 2: 0 slots left)",BloreVaccine,COVAXIN,560035,Apollo Clinic Doddakannelli P,69,13,28,4
2021-05-28 13:17:35+05:30,1398184158799687687,"560010 on 29-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at KANVA DIAGNOSTIC1(Capacity: 399, Dose 1: 399 slots left, Dose 2: 0 slots left)",BloreVaccine,COVISHIELD,560010,KANVA DIAGNOSTIC,399,13,28,4
2021-05-28 13:02:27+05:30,1398180353550864384,"560003 on 28-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at RxDx Samanvay(Capacity: 100, Dose 1: 100 slots left, Dose 2: 0 slots left)",BloreVaccine,COVISHIELD,560003,RxDx Samanva,100,13,28,4
2021-05-28 10:00:55+05:30,1398134665819561984,"560034 on 28-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at St Johns Hospital(Capacity: 110, Dose 1: 100 slots left, Dose 2: 10 slots left)",BloreVaccine,COVISHIELD,560034,St Johns Hospita,110,10,28,4
2021-05-28 08:04:03+05:30,1398105257243074567,"560100 on 29-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BangaloreUrban at SYNGENE INTERNATIONAL LIMITED(Capacity: 200, Dose 1: 100 slots left, Dose 2: 100 slots left)",BloreVaccine,COVISHIELD,560100,SYNGENE INTERNATIONAL LIMITE,200,8,28,4
2021-05-28 07:44:57+05:30,1398100448763027460,"560100 on 28-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BangaloreUrban at SYNGENE INTERNATIONAL LIMITED(Capacity: 100, Dose 1: 100 slots left, Dose 2: 0 slots left)",BloreVaccine,COVISHIELD,560100,SYNGENE INTERNATIONAL LIMITE,100,7,28,4
2021-05-28 07:40:24+05:30,1398099306133934083,"560100 on 28-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BangaloreUrban at SYNGENE INTERNATIONAL LIMITED(Capacity: 100, Dose 1: 50 slots left, Dose 2: 50 slots left)",BloreVaccine,COVISHIELD,560100,SYNGENE INTERNATIONAL LIMITE,100,7,28,4
2021-05-28 07:35:15+05:30,1398098007363493890,"560100 on 28-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BangaloreUrban at SYNGENE INTERNATIONAL LIMITED(Capacity: 200, Dose 1: 100 slots left, Dose 2: 100 slots left)",BloreVaccine,COVISHIELD,560100,SYNGENE INTERNATIONAL LIMITE,200,7,28,4
2021-05-28 07:23:56+05:30,1398095162182561792,"560020 on 28-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at APOLLO HOSPITAL SHESHADRIPURAM(Capacity: 50, Dose 1: 50 slots left, Dose 2: 0 slots left)",BloreVaccine,COVISHIELD,560020,APOLLO HOSPITAL SHESHADRIPURA,50,7,28,4
2021-05-27 23:03:42+05:30,1397969275336331267,"560001 on 28-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at VIKRAM HOSPITAL Covi-s(Capacity: 200, Dose 1: 150 slots left, Dose 2: 50 slots left)",BloreVaccine,COVISHIELD,560001,VIKRAM HOSPITAL Covi-,200,23,27,3
2021-05-27 19:24:32+05:30,1397914120440074244,"560076 on 28-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at Fortis Hospital BG ROAD P3(Capacity: 150, Dose 1: 150 slots left, Dose 2: 0 slots left)",BloreVaccine,COVISHIELD,560076,Fortis Hospital BG ROAD P,150,19,27,3
2021-05-27 19:17:43+05:30,1397912403187093504,"560011 on 28-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at APOLLO CRADLE JAYANAGAR(Capacity: 100, Dose 1: 100 slots left, Dose 2: 0 slots left)",BloreVaccine,COVISHIELD,560011,APOLLO CRADLE JAYANAGA,100,19,27,3
2021-05-27 17:47:41+05:30,1397889744814624768,"560099 on 27-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BangaloreUrban at Sparsh Hospital Basement(Capacity: 50, Dose 1: 50 slots left, Dose 2: 0 slots left)",BloreVaccine,COVISHIELD,560099,Sparsh Hospital Basemen,50,17,27,3
2021-05-27 17:40:23+05:30,1397887906979713024,"560086 on 28-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at FORTIS INTERNATIONAL HOSPITAL(Capacity: 90, Dose 1: 90 slots left, Dose 2: 0 slots left)",BloreVaccine,COVISHIELD,560086,FORTIS INTERNATIONAL HOSPITA,90,17,27,3
2021-05-27 17:17:38+05:30,1397882182681522177,"560054 on 28-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at Ramaiah Memorial Hospital FF1(Capacity: 50, Dose 1: 50 slots left, Dose 2: 0 slots left)",BloreVaccine,COVISHIELD,560054,Ramaiah Memorial Hospital FF,50,17,27,3
2021-05-27 17:14:58+05:30,1397881511286743040,"560001 on 27-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at MALLIGE HOSPITAL (18-44)(Capacity: 60, Dose 1: 0 slots left, Dose 2: 60 slots left)",BloreVaccine,COVISHIELD,560001,MALLIGE HOSPITAL,18,17,27,3
2021-05-27 17:14:00+05:30,1397881268012949509,"560001 on 27-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at MALLIGE HOSPITAL (18-44)(Capacity: 61, Dose 1: 1 slots left, Dose 2: 60 slots left)",BloreVaccine,COVISHIELD,560001,MALLIGE HOSPITAL,18,17,27,3
2021-05-27 17:13:58+05:30,1397881260962291717,"560010 on 28-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at ST THERESAS HOSPITAL(Capacity: 50, Dose 1: 0 slots left, Dose 2: 50 slots left)",BloreVaccine,COVISHIELD,560010,ST THERESAS HOSPITA,50,17,27,3
2021-05-27 17:13:58+05:30,1397881260937125889,"560047 on 28-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at ST PHILOMENA HOSPITAL BLOCK 1(Capacity: 30, Dose 1: 0 slots left, Dose 2: 30 slots left)",BloreVaccine,COVISHIELD,560047,ST PHILOMENA HOSPITAL BLOCK ,30,17,27,3
2021-05-27 16:23:54+05:30,1397868659138170882,"560001 on 31-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at ST MARTHAS HOSITAL BLOCK 1(Capacity: 200, Dose 1: 200 slots left, Dose 2: 0 slots left)",BloreVaccine,COVISHIELD,560001,ST MARTHAS HOSITAL BLOCK ,200,16,27,3
2021-05-27 16:23:04+05:30,1397868450727424000,"560103 on 28-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at Columbia Asia Sarjapur P3(Capacity: 60, Dose 1: 60 slots left, Dose 2: 0 slots left)",BloreVaccine,COVISHIELD,560103,Columbia Asia Sarjapur P,60,16,27,3
2021-05-27 16:07:20+05:30,1397864492541698051,"560035 on 28-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at Apollo Clinic Doddakannelli P3(Capacity: 55, Dose 1: 55 slots left, Dose 2: 0 slots left)",BloreVaccine,COVISHIELD,560035,Apollo Clinic Doddakannelli P,55,16,27,3
2021-05-27 15:01:41+05:30,1397847972042313728,"560011 on 28-05-2021 COVAXIN available for 18 to 44 in #Karnataka, #BBMP at Cloudnine Hospital-Jayanagar(Capacity: 250, Dose 1: 200 slots left, Dose 2: 50 slots left)",BloreVaccine,COVAXIN,560011,Cloudnine Hospital-Jayanaga,250,15,27,3
2021-05-27 14:38:40+05:30,1397842179876290561,"560076 on 28-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at APOLLO HOSPITAL 1(Capacity: 100, Dose 1: 100 slots left, Dose 2: 0 slots left)",BloreVaccine,COVISHIELD,560076,APOLLO HOSPITAL ,100,14,27,3
2021-05-27 14:31:20+05:30,1397840332981604352,"560076 on 28-05-2021 COVAXIN available for 18 to 44 in #Karnataka, #BBMP at APOLLO HOSPITAL 1(Capacity: 100, Dose 1: 100 slots left, Dose 2: 0 slots left)",BloreVaccine,COVAXIN,560076,APOLLO HOSPITAL ,100,14,27,3
2021-05-27 13:53:24+05:30,1397830784409427970,"560010 on 28-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at KANVA DIAGNOSTIC1(Capacity: 500, Dose 1: 500 slots left, Dose 2: 0 slots left)",BloreVaccine,COVISHIELD,560010,KANVA DIAGNOSTIC,500,13,27,3
2021-05-27 12:40:11+05:30,1397812361063407616,"560030 on 28-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at APOLLO CRADLE - Koramangala(Capacity: 150, Dose 1: 150 slots left, Dose 2: 0 slots left)",BloreVaccine,COVISHIELD,560030,APOLLO CRADLE - Koramangal,150,12,27,3
2021-05-27 11:56:56+05:30,1397801475934285830,"560047 on 28-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at ST PHILOMENA HOSPITAL BLOCK 1(Capacity: 280, Dose 1: 250 slots left, Dose 2: 30 slots left)",BloreVaccine,COVISHIELD,560047,ST PHILOMENA HOSPITAL BLOCK ,280,11,27,3
2021-05-27 10:53:59+05:30,1397785633481924609,"560034 on 27-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at St Johns Hospital(Capacity: 109, Dose 1: 100 slots left, Dose 2: 9 slots left)",BloreVaccine,COVISHIELD,560034,St Johns Hospita,109,10,27,3
2021-05-27 09:46:46+05:30,1397768719711891456,"560001 on 27-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at Mallige Hospital Block 1(Capacity: 100, Dose 1: 25 slots left, Dose 2: 75 slots left)",BloreVaccine,COVISHIELD,560001,Mallige Hospital Block ,100,9,27,3
2021-05-27 09:41:07+05:30,1397767298333646849,"560001 on 27-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at MALLIGE HOSPITAL (18-44)(Capacity: 70, Dose 1: 10 slots left, Dose 2: 60 slots left)",BloreVaccine,COVISHIELD,560001,MALLIGE HOSPITAL,18,9,27,3
2021-05-27 09:31:31+05:30,1397764881462398983,"560010 on 31-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at ST THERESAS HOSPITAL(Capacity: 50, Dose 1: 50 slots left, Dose 2: 0 slots left)",BloreVaccine,COVISHIELD,560010,ST THERESAS HOSPITA,50,9,27,3
2021-05-27 07:19:14+05:30,1397731590768267264,"560020 on 27-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at APOLLO HOSPITAL SHESHADRIPURAM(Capacity: 100, Dose 1: 100 slots left, Dose 2: 0 slots left)",BloreVaccine,COVISHIELD,560020,APOLLO HOSPITAL SHESHADRIPURA,100,7,27,3
2021-05-27 01:31:17+05:30,1397644028246511619,"560100 on 27-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BangaloreUrban at APOLLO Clinic Electronic City(Capacity: 40, Dose 1: 40 slots left, Dose 2: 0 slots left)",BloreVaccine,COVISHIELD,560100,APOLLO Clinic Elect,40,1,27,3
2021-05-27 01:17:52+05:30,1397640649227182081,"560100 on 27-05-2021 COVAXIN available for 18 to 44 in #Karnataka, #BangaloreUrban at APOLLO Clinic Electronic City(Capacity: 30, Dose 1: 30 slots left, Dose 2: 0 slots left)",BloreVaccine,COVAXIN,560100,APOLLO Clinic Elect,30,1,27,3
2021-05-27 00:39:15+05:30,1397630930425028608,"560001 on 27-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at Fortis Block 2(Capacity: 400, Dose 1: 300 slots left, Dose 2: 100 slots left)",BloreVaccine,COVISHIELD,560001,Fortis Block ,400,0,27,3
2021-05-27 00:22:20+05:30,1397626672493461506,"560047 on 27-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at ST PHILOMENA HOSPITAL BLOCK 1(Capacity: 250, Dose 1: 200 slots left, Dose 2: 50 slots left)",BloreVaccine,COVISHIELD,560047,ST PHILOMENA HOSPITAL BLOCK ,250,0,27,3
2021-05-26 19:34:08+05:30,1397554148191604736,"560011 on 27-05-2021 COVAXIN available for 18 to 44 in #Karnataka, #BBMP at APOLLO CRADLE JAYANAGAR(Capacity: 100, Dose 1: 100 slots left, Dose 2: 0 slots left)",BloreVaccine,COVAXIN,560011,APOLLO CRADLE JAYANAGA,100,19,26,2
2021-05-26 18:57:43+05:30,1397544981284278275,"560034 on 26-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at APOLLO SPECTRA HOSPITAL -1(Capacity: 100, Dose 1: 100 slots left, Dose 2: 0 slots left)",BloreVaccine,COVISHIELD,560034,APOLLO SPECTRA HOSPITAL -,100,18,26,2
2021-05-26 18:43:13+05:30,1397541333087121412,"560076 on 27-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at Fortis Hospital BG ROAD P3(Capacity: 150, Dose 1: 150 slots left, Dose 2: 0 slots left)",BloreVaccine,COVISHIELD,560076,Fortis Hospital BG ROAD P,150,18,26,2
2021-05-26 18:17:10+05:30,1397534777117347840,"560054 on 27-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at Ramaiah Memorial Hospital FF1(Capacity: 50, Dose 1: 50 slots left, Dose 2: 0 slots left)",BloreVaccine,COVISHIELD,560054,Ramaiah Memorial Hospital FF,50,18,26,2
2021-05-26 18:04:52+05:30,1397531683520278534,"560098 on 27-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at FORTIS HOSPITAL NAGARABHAVI(Capacity: 95, Dose 1: 90 slots left, Dose 2: 5 slots left)",BloreVaccine,COVISHIELD,560098,FORTIS HOSPITAL NAGARABHAV,95,18,26,2
2021-05-26 17:58:17+05:30,1397530026082398211,"560086 on 27-05-2021 COVISHIELD available for 18 to 44 in #Karnataka, #BBMP at FORTIS INTERNATIONAL HOSPITAL(Capacity: 75, Dose 1: 75 slots left, Dose 2: 0 slots left)",BloreVaccine,COVISHIELD,560086,FORTIS INTERNATIONAL HOSPITA,75,17,26,2
